23176	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Драганци	Драганци	VILLAGE	SE	36525
27169	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Екзарх Антимово	Екзарх Антимово	VILLAGE	SE	36525
29492	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Житосвят	Житосвят	VILLAGE	SE	36525
30853	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Зимен	Зимен	VILLAGE	SE	36525
32809	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Искра	Искра	VILLAGE	SE	36525
36525	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Карнобат	Карнобат	CITY	SE	07079
37201	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Кликач	Кликач	VILLAGE	SE	36525
40021	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Крумово градище	Крумово градище	VILLAGE	SE	36525
40230	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Крушово	Крушово	VILLAGE	SE	36525
51202	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Невестино	Невестино	VILLAGE	SE	36525
49549	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Мъдрино	Мъдрино	VILLAGE	SE	36525
53312	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Огнен	Огнен	VILLAGE	SE	36525
62027	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Раклица	Раклица	VILLAGE	SE	36525
65351	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Сан-Стефано	Сан-Стефано	VILLAGE	SE	36525
66408	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Сигмен	Сигмен	VILLAGE	SE	36525
67920	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Соколово	Соколово	VILLAGE	SE	36525
70576	BG	BGS	Бургас	Бургас	true	BGS09	Карнобат	Карнобат	Сърнево	Сърнево	VILLAGE	SE	36525
